116.32789,39.96482,1.01,-0.8,0,0,-305.86,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.32789,39.96482,1.01,-0.8,0,0,-305.86,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.32789,39.96482,1.01,-0.8,0,0,-305.86,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.32789,39.96482,1.01,-0.8,0,0,-305.86,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32789,39.96482,1.01,-0.8,0,0,-305.86,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32786,39.96508,1.01,-0.8,0,0,-301.32,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32785,39.96561,1.01,-0.8,0,0,3.13,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32808,39.96665,1.01,-0.8,0,0,21.31,0,0,0,0,252,252,252,243,232,198,0,0,0,0,6,4
116.32829,39.96709,1.01,-0.8,0,0,29.51,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32831,39.96713,1.01,-0.8,0,0,30.29,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32831,39.96713,1.01,-0.8,0,0,30.29,0,0,0,0,252,252,252,243,232,198,0,0,0,0,6,4
116.32832,39.96714,1.01,-0.8,0,0,30.63,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32833,39.96715,1.01,-0.8,0,0,30.79,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32834,39.96717,1.01,-0.8,0,0,31.08,0,0,0,0,252,252,170,243,232,198,0,0,0,0,6,4
116.32834,39.96718,1.01,-0.8,0,0,31.24,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32835,39.96719,1.01,-0.8,0,0,31.53,0,0,0,0,252,252,9,243,232,187,0,0,0,0,6,4
116.32836,39.9672,1.01,-0.8,0,0,31.68,0,0,0,0,252,252,252,243,232,131,0,0,0,0,6,4
116.32836,39.96721,1.01,-0.8,0,0,31.84,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32837,39.96722,1.01,-0.8,0,0,31.98,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32838,39.96723,1.01,-0.8,0,0,32.18,0,0,0,0,252,252,252,243,232,198,0,0,0,0,6,4
116.32839,39.96724,1.01,-0.8,0,0,32.25,0,0,0,0,252,252,9,243,232,198,0,0,0,0,6,4
116.3284,39.96726,1.01,-0.8,0,0,32.42,0,0,0,0,252,252,252,243,232,127,0,0,0,0,6,4
116.3284,39.96727,1.01,-0.8,0,0,32.51,0,0,0,0,252,252,252,243,232,198,0,0,0,0,6,4
116.32841,39.96728,1.01,-0.8,0,0,32.65,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32842,39.96729,1.01,-0.8,0,0,32.75,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32842,39.9673,1.01,-0.8,0,0,32.84,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32843,39.96731,1.01,-0.8,0,0,32.9,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32844,39.96733,1.01,-0.8,0,0,32.95,0,0,0,0,252,252,9,243,232,103,0,0,0,0,6,4
116.32844,39.96733,1.01,-0.8,0,0,32.94,0,0,0,0,252,252,9,243,232,196,0,0,0,0,6,4
116.32846,39.96735,1.01,-0.8,0,0,32.86,0,0,0,0,252,252,252,243,232,196,0,0,0,0,6,4
116.32846,39.96736,1.01,-0.8,0,0,32.84,0,0,0,0,252,252,252,243,232,101,0,0,0,0,6,4
116.32847,39.96738,1.01,-0.8,0,0,32.78,0,0,0,0,252,252,9,243,232,196,0,0,0,0,6,4
116.32848,39.96738,1.01,-0.8,0,0,32.75,0,0,0,0,252,252,252,243,232,129,0,0,0,0,6,4
116.32848,39.96739,1.01,-0.8,0,0,32.73,0,0,0,0,252,252,252,243,232,101,0,0,0,0,6,4
116.32849,39.9674,1.01,-0.8,0,0,32.74,0,0,0,0,252,252,193,243,232,101,0,0,0,0,6,4
116.3285,39.96742,1.01,-0.8,0,0,32.69,0,0,0,0,252,252,9,243,232,196,0,0,0,0,6,4
116.3285,39.96743,1.01,-0.8,0,0,32.68,0,0,0,0,252,252,115,243,232,196,0,0,0,0,6,4
116.32851,39.96744,1.01,-0.8,0,0,32.74,0,0,0,0,252,252,252,243,232,101,0,0,0,0,6,4
116.32852,39.96745,1.01,-0.8,0,0,32.78,0,0,0,0,252,252,252,243,232,101,0,0,0,0,6,4
116.32853,39.96747,1.01,-0.8,0,0,32.8,0,0,0,0,252,252,9,243,232,196,0,0,0,0,6,4
116.32853,39.96747,1.01,-0.8,0,0,32.8,0,0,0,0,252,252,9,243,232,196,0,0,0,0,6,4
116.32854,39.96748,1.01,-0.8,0,0,32.73,0,0,0,0,252,252,252,243,232,101,0,0,0,0,6,4
116.32855,39.96749,1.01,-0.8,0,0,32.66,0,0,0,0,252,252,252,243,232,101,0,0,0,0,6,4
116.32856,39.96751,1.01,-0.8,0,0,32.44,0,0,0,0,252,252,9,243,232,158,0,0,0,0,6,4
116.32856,39.96752,1.01,-0.8,0,0,32.29,0,0,0,0,252,252,77,243,232,173,0,0,0,0,6,4
116.32857,39.96754,1.01,-0.8,0,0,31.98,0,0,0,0,252,252,11,243,232,168,0,0,0,0,6,4
116.32858,39.96754,1.01,-0.8,0,0,31.86,0,0,0,0,252,252,45,243,232,196,0,0,0,0,6,4
116.32859,39.96756,1.01,-0.8,0,0,31.69,0,0,0,0,252,252,9,243,232,196,0,0,0,0,6,4
116.32859,39.96756,1.01,-0.8,0,0,31.69,0,0,0,0,252,252,39,243,232,196,0,0,0,0,6,4
116.3286,39.96758,1.01,-0.8,0,0,31.62,0,0,0,0,252,252,40,243,232,184,0,0,0,0,6,4
116.3286,39.96759,1.01,-0.8,0,0,31.63,0,0,0,0,252,252,9,243,232,196,0,0,0,0,6,4
116.32861,39.9676,1.01,-0.8,0,0,31.7,0,0,0,0,252,252,9,243,232,196,0,0,0,0,6,4
116.32862,39.96761,1.01,-0.8,0,0,31.77,0,0,0,0,252,252,9,243,232,101,0,0,0,0,6,4
