116.49302,39.94926,1.01,-0.8,0,0,314.96,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49302,39.94926,1.01,-0.8,0,0,314.96,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.4928,39.9495,1.01,-0.8,0,0,320.41,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49227,39.95042,1.01,-0.8,0,0,-316.77,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49207,39.95199,1.01,-0.8,0,0,5.86,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49217,39.95252,1.01,-0.8,0,0,14.95,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49235,39.95302,1.01,-0.8,0,0,24.03,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49261,39.95349,1.01,-0.8,0,0,33.12,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49333,39.95427,1.01,-0.8,0,0,51.3,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49377,39.95457,1.01,-0.8,0,0,60.39,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49477,39.95493,1.01,-0.8,0,0,78.56,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.4953,39.95499,1.01,-0.8,0,0,87.65,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49636,39.95486,1.01,-0.8,0,0,105.83,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49686,39.95467,1.01,-0.8,0,0,114.92,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49732,39.9544,1.01,-0.8,0,0,124,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49732,39.9544,1.01,-0.8,0,0,124,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49838,39.95322,1.01,-0.8,0,0,151.27,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.4986,39.95273,1.01,-0.8,0,0,160.36,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49878,39.95168,1.01,-0.8,0,0,178.53,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49875,39.95115,1.01,-0.8,0,0,187.62,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49863,39.95063,1.01,-0.8,0,0,196.71,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49844,39.95013,1.01,-0.8,0,0,205.8,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49782,39.94927,1.01,-0.8,0,0,223.97,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49742,39.94892,1.01,-0.8,0,0,233.06,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49647,39.94843,1.01,-0.8,0,0,251.24,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
116.49595,39.9483,1.01,-0.8,0,0,260.32,0,0,0,0,9,9,252,172,232,198,0,0,0,0,3,4
