116.32995,39.87958,1.01,-0.8,0,0,220.16,0,0,0
116.32964,39.87917,1.01,-0.8,0,0,214.95,0,0,0
116.32936,39.87874,1.01,-0.8,0,0,209.73,0,0,0
116.32895,39.87781,1.01,-0.8,0,0,199.29,0,0,0
116.3288,39.87732,1.01,-0.8,0,0,194.08,0,0,0
116.32865,39.87631,1.01,-0.8,0,0,183.65,0,0,0
116.32864,39.8758,1.01,-0.8,0,0,178.43,0,0,0
116.32877,39.87478,1.01,-0.8,0,0,168,0,0,0
116.3289,39.87429,1.01,-0.8,0,0,162.78,0,0,0
