116.95121,32.605776,-1.36,0.58,-108.56,0.53,36.8,16,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.95121,32.605776,-1.56,0.81,-108.46,0.53,36.8,36.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.95121,32.605776,-1.5,1.07,-108.35,0.53,36.8,36.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.95121,32.605776,-1.5,1.07,-108.35,0.53,36.8,36.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.95121,32.605776,-1.49,1.11,-108.24,0.53,36.8,36.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.95121,32.605776,-1.49,1.11,-108.24,0.53,36.8,36.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.95121,32.605776,-1.51,0.86,-108.09,0.53,36.8,36.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.95121,32.605776,-1.42,0.55,-107.91,0.53,36.8,36.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.42,0.55,-107.91,0.82,45.1,36.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.42,0.55,-107.91,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.5,0.3,-107.73,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.5,0.3,-107.73,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.87,0.27,-107.57,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.87,0.27,-107.57,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.87,0.27,-107.57,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-2.1,0.54,-107.44,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-2.06,0.82,-107.33,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-2,0.9,-107.21,0.82,45.1,45.1,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-2,0.9,-107.21,0.95,44.8,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.95,0.73,-107.07,0.95,44.8,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.95,0.73,-107.07,0.95,44.8,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.72,0.43,-106.9,0.95,44.8,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.72,0.43,-106.9,0.95,44.8,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.6,0.26,-106.72,0.95,44.8,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.8,0.34,-106.56,0.95,44.8,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605781,-1.99,0.62,-106.42,0.95,44.8,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.99,0.62,-106.42,0.85,42.2,44.8,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.94,0.97,-106.28,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.94,0.97,-106.28,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.86,1.14,-106.12,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.86,1.14,-106.12,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.86,1.14,-106.12,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.75,1.01,-105.93,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.75,1.01,-105.93,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.75,1.01,-105.93,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.15,0.63,-105.52,0.85,42.2,42.2,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.15,0.63,-105.52,0.52,37.1,37.09,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.15,0.63,-105.52,0.52,37.1,37.09,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.31,1,-105.16,0.52,37.1,37.09,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.31,1,-105.16,0.52,37.1,37.09,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.27,1.37,-105.01,0.52,37.1,37.09,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.21,1.52,-104.82,0.52,37.1,37.09,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.21,1.52,-104.82,0.52,37.1,37.09,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-1.16,1.38,-104.59,0.22,0,37.09,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.9,1.12,-104.34,0.22,0,0,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.9,1.12,-104.34,0.22,0,0,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.58,0.93,-104.1,0.22,0,0,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.58,0.93,-104.1,0.22,0,0,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.55,0.96,-103.88,0.22,0,0,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.68,1.18,-103.69,0.22,0,0,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.68,1.18,-103.69,0.22,0,0,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.68,1.18,-103.69,0.22,0,0,0,0,0,117.00853,32.56765,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605786,-0.68,1.18,-103.69,0.22,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.81,1.52,-103.32,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.81,1.52,-103.32,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.9,1.33,-103.1,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.76,1.02,-102.85,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.76,1.02,-102.85,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.5,0.82,-102.61,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.5,0.82,-102.61,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.47,0.82,-102.39,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.47,0.82,-102.39,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.66,1.03,-102.18,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.66,1.03,-102.18,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-0.84,1.28,-101.97,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.1,1.35,-101.73,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.1,1.35,-101.73,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.42,1.14,-101.45,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.42,1.14,-101.45,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.48,0.82,-101.14,0.23,0,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.48,0.82,-101.14,0.33,30.7,0,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.28,0.65,-100.83,0.33,30.7,30.7,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.28,0.65,-100.83,0.33,30.7,30.7,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.23,0.65,-100.53,0.33,30.7,30.7,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.23,0.65,-100.53,0.33,30.7,30.7,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.45,0.82,-100.25,0.33,30.7,30.7,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
116.951231,32.605791,-1.45,0.82,-100.25,0.33,30.7,30.7,0,0,0,116.951231,32.605786,117,117,252,100,175,130,0,0,0,0,3,4
