116.33499,39.95736,0,0,0,0,0,1.01,-0.8,0,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33499,39.95736,0,0,0,0,0,1.01,-0.8,0,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33499,39.95736,0,0,0,0,0,1.01,-0.8,0,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33499,39.95736,0,0,0,0,0,1.01,-0.8,0,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33499,39.95736,0,0,0,0,0,1.01,-0.8,0,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33496,39.95831,9.94,-298.62,-298.62,0,0,1.01,-0.8,-298.62,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33492,39.95881,9.94,-302.17,-302.17,0,0,1.01,-0.8,-302.17,200,100,111,1,0,50,50,0,0,9,9,87,3,4
116.3347,39.95981,9.94,-312.98,-312.98,0,0,1.01,-0.8,-312.98,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33452,39.96029,9.94,-320.25,-320.25,0,0,1.01,-0.8,-320.25,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33427,39.96073,9.94,326.67,326.67,0,0,1.01,-0.8,326.67,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33395,39.96114,9.94,317.96,317.96,0,0,1.01,-0.8,317.96,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33316,39.96178,9.94,300.56,300.56,0,0,1.01,-0.8,300.56,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3327,39.962,9.94,291.85,291.85,0,0,1.01,-0.8,291.85,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3317,39.96222,9.94,274.45,274.45,0,0,1.01,-0.8,274.45,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33119,39.96222,9.94,265.75,265.75,0,0,1.01,-0.8,265.75,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33069,39.96214,9.94,257.04,257.04,0,0,1.01,-0.8,257.04,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32974,39.96176,9.94,239.64,239.64,0,0,1.01,-0.8,239.64,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32932,39.96146,9.95,230.94,230.94,0,0,1.01,-0.8,230.94,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32895,39.96111,9.95,222.23,222.23,0,0,1.01,-0.8,222.23,200,100,111,1,0,50,50,0,0,9,9,87,3,4
116.3284,39.96025,9.94,204.83,204.83,0,0,1.01,-0.8,204.83,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32822,39.95977,9.95,196.13,196.13,0,0,1.01,-0.8,196.13,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3281,39.95876,9.94,178.72,178.72,0,0,1.01,-0.8,178.72,200,100,111,1,0,50,50,0,0,9,9,87,3,4
116.32815,39.95825,9.94,170.02,170.02,0,0,1.01,-0.8,170.02,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32849,39.95729,9.94,152.61,152.61,0,0,1.01,-0.8,152.61,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32876,39.95686,9.94,143.91,143.91,0,0,1.01,-0.8,143.91,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32909,39.95647,9.94,135.2,135.2,0,0,1.01,-0.8,135.2,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32948,39.95614,9.94,126.5,126.5,0,0,1.01,-0.8,126.5,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33039,39.95567,9.94,109.09,109.09,0,0,1.01,-0.8,109.09,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33088,39.95554,9.94,100.39,100.39,0,0,1.01,-0.8,100.39,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3319,39.95552,9.94,82.99,82.99,0,0,1.01,-0.8,82.99,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3324,39.95563,9.94,74.28,74.28,0,0,1.01,-0.8,74.28,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33333,39.95605,9.94,56.87,56.87,0,0,1.01,-0.8,56.87,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33373,39.95637,9.94,48.17,48.17,0,0,1.01,-0.8,48.17,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33408,39.95674,9.94,39.47,39.47,0,0,1.01,-0.8,39.47,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33408,39.95674,9.94,39.47,39.47,0,0,1.01,-0.8,39.47,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33475,39.95811,9.94,13.36,13.36,0,0,1.01,-0.8,13.36,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33482,39.95861,9.94,4.66,4.66,0,0,1.01,-0.8,4.66,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33475,39.95963,9.95,-308.11,-308.11,0,0,1.01,-0.8,-308.11,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33459,39.96012,9.95,-316.81,-316.81,0,0,1.01,-0.8,-316.81,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33407,39.961,9.94,321.14,321.14,0,0,1.01,-0.8,321.14,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33372,39.96137,9.94,312.44,312.44,0,0,1.01,-0.8,312.44,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33287,39.96192,9.94,295.04,295.04,0,0,1.01,-0.8,295.04,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33287,39.96192,9.94,295.04,295.04,0,0,1.01,-0.8,295.04,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33189,39.9622,9.94,277.63,277.63,0,0,1.01,-0.8,277.63,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33138,39.96223,9.94,268.93,268.93,0,0,1.01,-0.8,268.93,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33037,39.96205,9.94,251.52,251.52,0,0,1.01,-0.8,251.52,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3299,39.96185,9.95,242.82,242.82,0,0,1.01,-0.8,242.82,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32908,39.96124,9.94,225.41,225.41,0,0,1.01,-0.8,225.41,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32875,39.96085,9.94,216.71,216.71,0,0,1.01,-0.8,216.71,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32848,39.96042,9.94,208,208,0,0,1.01,-0.8,208,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32828,39.95995,9.94,199.3,199.3,0,0,1.01,-0.8,199.3,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3281,39.95895,9.94,181.9,181.9,0,0,1.01,-0.8,181.9,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32812,39.95844,9.94,173.19,173.19,0,0,1.01,-0.8,173.19,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3284,39.95746,9.94,155.78,155.78,0,0,1.01,-0.8,155.78,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32865,39.95701,9.94,147.08,147.08,0,0,1.01,-0.8,147.08,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32933,39.95625,9.94,129.68,129.68,0,0,1.01,-0.8,129.68,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.32975,39.95596,9.95,120.97,120.97,0,0,1.01,-0.8,120.97,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33021,39.95573,9.94,112.27,112.27,0,0,1.01,-0.8,112.27,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3307,39.95558,9.94,103.57,103.57,0,0,1.01,-0.8,103.57,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33172,39.9555,9.94,86.16,86.16,0,0,1.01,-0.8,86.16,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33222,39.95558,9.94,77.46,77.46,0,0,1.01,-0.8,77.46,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33317,39.95596,9.94,60.05,60.05,0,0,1.01,-0.8,60.05,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33359,39.95625,9.94,51.35,51.35,0,0,1.01,-0.8,51.35,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33427,39.957,9.94,33.94,33.94,0,0,1.01,-0.8,33.94,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33452,39.95745,9.94,25.24,25.24,0,0,1.01,-0.8,25.24,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.3347,39.95793,9.94,16.54,16.54,0,0,1.01,-0.8,16.54,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33481,39.95843,9.94,7.83,7.83,0,0,1.01,-0.8,7.83,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33478,39.95945,9.94,-304.93,-304.93,0,0,1.01,-0.8,-304.93,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33466,39.95994,9.94,-313.64,-313.64,0,0,1.01,-0.8,-313.64,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33419,39.96085,9.94,324.32,324.32,0,0,1.01,-0.8,324.32,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33385,39.96124,9.94,315.62,315.62,0,0,1.01,-0.8,315.62,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33304,39.96184,9.94,298.21,298.21,0,0,1.01,-0.8,298.21,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33257,39.96205,9.94,289.51,289.51,0,0,1.01,-0.8,289.51,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33207,39.96218,9.94,280.81,280.81,0,0,1.01,-0.8,280.81,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33156,39.96223,9.95,272.1,272.1,0,0,1.01,-0.8,272.1,200,100,111,1,0,50,50,0,0,9,9,86,3,4
116.33007,39.96193,9.94,245.99,245.99,0,0,1.01,-0.8,245.99,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.32922,39.96137,9.94,228.59,228.59,0,0,1.01,-0.8,228.59,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.32886,39.961,9.94,219.89,219.89,0,0,1.01,-0.8,219.89,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.32834,39.96013,9.94,202.48,202.48,0,0,1.01,-0.8,202.48,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.32832,39.96008,0,201.61,201.61,0,0,1.01,-0.8,201.61,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.32832,39.96008,0,201.61,201.61,0,0,1.01,-0.8,201.61,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.32821,39.95974,9.94,195.52,195.52,0,0,1.01,-0.8,195.52,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.3281,39.95873,9.94,178.11,178.11,0,0,1.01,-0.8,178.11,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.32816,39.95822,9.94,169.41,169.41,0,0,1.01,-0.8,169.41,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.3285,39.95726,9.94,152,152,0,0,1.01,-0.8,152,200,100,111,1,0,50,50,1,0,9,9,86,3,4
116.32878,39.95683,9.94,143.3,143.3,0,0,1.01,-0.8,143.3,200,100,111,1,0,50,50,1,0,9,9,86,5,4
116.32951,39.95612,9.85,126.76,126.76,88.2,88.02,1.01,-0.8,126.76,199,100,138,10,10,50,50,1,1,9,9,86,5,4
116.32993,39.95584,9.85,120.17,120.17,87.63,87.36,1.01,-0.8,120.17,199,100,140,10,10,50,50,1,1,9,9,86,5,4
116.33038,39.95561,9.85,114.82,114.82,87.14,86.8,1.01,-0.8,114.82,199,100,141,10,10,50,50,1,1,9,9,86,5,4
116.33085,39.95542,9.85,110.69,110.69,86.72,86.31,1.01,-0.8,110.69,199,100,142,10,10,50,50,1,1,9,9,86,5,4
116.33181,39.95511,9.84,106.13,106.13,85.96,85.45,1.01,-0.8,106.13,199,100,142,10,10,50,50,1,1,9,9,86,5,4
116.3323,39.95497,9.85,105.52,105.52,85.6,85.04,1.01,-0.8,105.52,199,100,142,10,10,50,50,1,1,9,9,86,5,4
116.33328,39.95471,9.85,104.53,104.53,84.87,84.22,1.01,-0.8,104.53,198,100,142,10,10,50,50,1,1,9,9,86,5,4
116.33377,39.95458,9.85,104,104,84.48,83.79,1.01,-0.8,104,198,100,142,10,10,50,50,1,1,9,9,86,5,4
116.33475,39.95437,9.75,100.1,100.1,83.79,83.03,1.01,-0.8,100.1,198,100,143,10,10,50,50,1,1,9,9,86,5,4
116.33475,39.95437,9.75,100.1,100.1,83.79,83.03,1.01,-0.8,100.1,198,100,143,10,10,50,50,1,1,9,9,86,5,4
116.33575,39.95424,9.75,94.74,94.74,83.23,82.42,1.01,-0.8,94.74,198,100,144,10,10,50,50,1,1,9,9,86,5,4
