116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,3,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,100,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.46,0,0,0,0,9,9,252,232,232,125,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.45,0,0,0,0,9,9,252,232,232,124,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.45,0,0,0,0,9,9,252,232,232,124,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.45,0,0,0,0,9,9,252,232,232,123,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.45,0,0,0,0,9,9,252,232,232,122,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.45,0,0,0,0,9,9,252,232,232,121,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.45,0,0,0,0,9,9,252,232,232,121,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.45,0,0,0,0,9,9,252,232,232,120,0,0,0,0,5,4
116.33473,39.95862,1.01,-0.8,0,0,-317.45,0,0,0,0,9,9,252,232,232,119,0,0,0,0,5,4
116.33458,39.95894,1.01,-0.8,0,0,-322.27,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.3343,39.9594,1.01,-0.8,0,0,324.6,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.3343,39.9594,1.01,-0.8,0,0,324.6,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.33357,39.96017,1.01,-0.8,0,0,309.66,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.33268,39.96077,1.01,-0.8,0,0,299.91,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.33221,39.96102,1.01,-0.8,0,0,296.99,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.33125,39.96148,1.01,-0.8,0,0,295.04,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.33076,39.96171,1.01,-0.8,0,0,296.01,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32983,39.96222,1.01,-0.8,0,0,301.86,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32939,39.96252,1.01,-0.8,0,0,306.73,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32898,39.96287,1.01,-0.8,0,0,312.9,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32861,39.96326,1.01,-0.8,0,0,320.38,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32807,39.96418,1.01,-0.8,0,0,-317.15,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32792,39.96469,1.01,-0.8,0,0,-308.06,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
116.32786,39.96575,1.01,-0.8,0,0,5.5,0,0,0,0,9,9,252,172,232,198,0,0,0,0,6,4
