116.33495,39.95864,9.92,-299.4,-299.4,0,0,1.01,-0.8,-299.4,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.3349,39.95914,9.91,-303.19,-303.19,0,0,1.01,-0.8,-303.19,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.33481,39.95965,9.94,-308.22,-308.22,0,0,1.01,-0.8,-308.22,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.33466,39.96064,9.91,-322.01,-322.01,0,0,1.01,-0.8,-322.01,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.3342,39.96104,9.95,324.78,324.78,0,0,1.01,-0.8,324.78,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.33349,39.96177,9.91,307.39,307.39,0,0,1.01,-0.8,307.39,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.33306,39.96205,9.94,298.69,298.69,0,0,1.01,-0.8,298.69,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.3321,39.96239,9.92,281.31,281.31,0,0,1.01,-0.8,281.31,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.33159,39.96245,9.91,272.62,272.62,0,0,1.01,-0.8,272.62,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.33108,39.96243,9.94,263.92,263.92,0,0,1.01,-0.8,263.92,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.33058,39.96233,9.92,255.22,255.22,0,0,1.01,-0.8,255.22,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.32965,39.96192,9.91,237.83,237.83,0,0,1.01,-0.8,237.83,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.32924,39.96161,9.93,229.14,229.14,0,0,1.01,-0.8,229.14,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.32858,39.96083,9.94,211.75,211.75,0,0,1.01,-0.8,211.75,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.32835,39.96038,9.95,203.06,203.06,0,0,1.01,-0.8,203.06,200,100,111,1,0,50,50,0,0,252,252,9,3,4
116.32819,39.95989,9.9,194.37,194.37,0,0,1.01,-0.8,194.37,200,100,111,1,0,50,50,0,0,252,252,9,3,4
